targetID,dx,dy,rx,ry,button,time,targetX,targetY,targetSize,distance,directionX,directionY
7,17,-10,27.423683762550354,-16.13157868385315,0,0.34815120697021484,1807,337,72,236.45745249547787,195,-239
7,18,-10,30.069000720977783,-16.705000400543213,0,0.35610413551330566,1807,337,72,205.4058398808504,165,-223
7,16,-9,24.799999237060547,-13.949999570846558,0,0.3641090393066406,1807,337,72,180.94465797877606,141,-210
7,14,-7,18.339999198913574,-9.169999599456787,0,0.3723790645599365,1807,337,72,163.64804263986576,123,-201
7,10,-6,11.100000143051147,-6.6600000858306885,0,0.3803741931915283,1807,337,72,152.87552112224222,112,-195
7,7,-6,7.427777647972107,-6.366666555404663,0,0.3881990909576416,1807,337,72,144.208232960727,105,-189
7,5,-5,4.914285838603973,-4.914285838603973,0,0.3961482048034668,1807,337,72,138.77476129745705,101,-185
7,5,-5,4.914285838603973,-4.914285838603973,0,0.4043240547180176,1807,337,72,133.35335400231475,97,-181
7,3,-5,2.531999945640564,-4.21999990940094,0,0.4122941493988037,1807,337,72,128.8830505542964,95,-177
7,3,-6,2.7800000309944153,-5.560000061988831,0,0.42032623291015625,1807,337,72,123.5326059765992,93,-172
7,3,-6,2.7800000309944153,-5.560000061988831,0,0.42824316024780273,1807,337,72,118.18412131405714,91,-167
7,4,-7,4.110000133514404,-7.1925002336502075,0,0.4361741542816162,1807,337,72,110.12358441453978,87,-160
7,2,-7,1.9657143354415894,-6.880000174045563,0,0.444411039352417,1807,337,72,104.38594048279472,86,-154
7,4,-6,3.9314286708831787,-5.897143006324768,0,0.4561450481414795,1807,337,72,98.55790805471318,83,-149
7,3,-6,2.7800000309944153,-5.560000061988831,0,0.4604310989379883,1807,337,72,93.21803775617238,81,-144
7,3,-5,2.531999945640564,-4.21999990940094,0,0.46814703941345215,1807,337,72,88.75136080294934,79,-140
7,3,-5,2.531999945640564,-4.21999990940094,0,0.4765322208404541,1807,337,72,84.28499608087785,77,-136
