dx,rx
0,-0.0
2,1.5800000429153442
2,1.5800000429153442
2,1.5800000429153442
1,0.7900000214576721
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
0,-0.0
-1,-0.6899999976158142
0,-0.0
-1,-0.7900000214576721
0,-0.0
-1,-0.7900000214576721
-1,-0.7900000214576721
-2,-1.5800000429153442
-1,-0.7900000214576721
-2,-1.5800000429153442
-2,-1.5800000429153442
0,-0.0
-2,-1.5800000429153442
-1,-0.6899999976158142
-1,-0.6899999976158142
0,-0.0
-1,-0.6899999976158142
0,-0.0
0,-0.0
0,-0.0
2,1.7466665506362915
1,0.7900000214576721
1,0.7900000214576721
2,1.5800000429153442
1,0.7900000214576721
1,0.6899999976158142
1,0.7900000214576721
1,0.7900000214576721
2,1.5800000429153442
0,-0.0
1,0.7900000214576721
1,0.6899999976158142
1,0.6899999976158142
0,-0.0
1,0.6899999976158142
0,-0.0
2,1.5800000429153442
3,2.6199998259544373
3,2.6199998259544373
3,2.6199998259544373
3,2.6199998259544373
2,1.7466665506362915
2,1.840000033378601
2,2.2233333587646484
3,3.6974998712539673
